episode,reward,steps,success,collision,loss,epsilon
8496,187.4000000000001,106,1.0,0.0,39.73719682874826,0.05
8497,184.00000000000006,100,1.0,0.0,51.52695771951228,0.05
8498,184.00000000000017,120,1.0,0.0,38.472027164014676,0.05
8499,189.60000000000008,104,1.0,0.0,40.32322971705491,0.05
8500,185.80000000000007,102,1.0,0.0,54.259029695143305,0.05
8501,186.10000000000008,109,1.0,0.0,56.69303780137946,0.05
8502,182.60000000000005,94,1.0,0.0,36.206957789098325,0.05
8503,188.20000000000007,98,1.0,0.0,58.417035475449296,0.05
8504,182.50000000000006,105,1.0,0.0,43.042349448835566,0.05
8505,190.50000000000009,105,1.0,0.0,17.695690590036765,0.05
8506,184.90000000000006,101,1.0,0.0,59.01795621821196,0.05
8507,188.00000000000009,100,1.0,0.0,6.416894613318146,0.05
8508,183.30000000000007,97,1.0,0.0,37.53368439844128,0.05
8509,187.60000000000008,104,1.0,0.0,18.751203475018535,0.05
8510,186.30000000000007,107,1.0,0.0,20.729146458173744,0.05
8511,184.20000000000005,98,1.0,0.0,50.69716813000945,0.05
8512,187.60000000000008,104,1.0,0.0,31.66713319446605,0.05
8513,-15.599999999999952,96,0.0,1.0,12.800261267771324,0.05
8514,188.7000000000001,103,1.0,0.0,40.659892694247,0.05
8515,192.10000000000014,109,1.0,0.0,38.754910869370086,0.05
8516,193.2000000000001,108,1.0,0.0,58.226089888286815,0.05
8517,-39.00000000000006,70,0.0,1.0,48.37171378955245,0.05
8518,193.90000000000012,111,1.0,0.0,48.01132326891965,0.05
8519,193.5000000000001,115,1.0,0.0,64.3383090780481,0.05
8520,188.9000000000001,101,1.0,0.0,40.03812979722377,0.05
8521,181.50000000000006,95,1.0,0.0,44.88131881999342,0.05
8522,194.10000000000014,109,1.0,0.0,11.072387481364634,0.05
8523,186.00000000000006,100,1.0,0.0,33.74511008381844,0.05
8524,188.8000000000001,112,1.0,0.0,21.753387099597603,0.05
8525,184.40000000000006,96,1.0,0.0,59.609507406169236,0.05
8526,185.10000000000008,99,1.0,0.0,61.06819463318045,0.05
8527,190.7000000000001,103,1.0,0.0,36.31677286572827,0.05
8528,190.1000000000001,109,1.0,0.0,39.269450650576054,0.05
8529,188.10000000000008,109,1.0,0.0,14.529800585206223,0.05
8530,184.70000000000007,103,1.0,0.0,50.99664246182419,0.05
8531,182.50000000000006,105,1.0,0.0,25.897973570156665,0.05
8532,186.30000000000007,107,1.0,0.0,19.505947416526414,0.05
8533,190.7000000000001,103,1.0,0.0,34.66218160344197,0.05
8534,-78.4,24,0.0,1.0,0.2991810481374462,0.05
8535,187.4000000000001,106,1.0,0.0,45.61393374162463,0.05
8536,187.40000000000006,106,1.0,0.0,39.20049313476907,0.05
8537,190.10000000000014,109,1.0,0.0,39.16145568590509,0.05
8538,194.6000000000001,114,1.0,0.0,12.584652644729143,0.05
8539,184.9000000000001,101,1.0,0.0,52.43942716168147,0.05
8540,184.90000000000006,101,1.0,0.0,14.247869780526893,0.05
8541,182.9000000000001,101,1.0,0.0,27.18404415102288,0.05
8542,188.10000000000014,109,1.0,0.0,32.25799666505751,0.05
8543,186.00000000000009,100,1.0,0.0,53.92237566981465,0.05
8544,189.2000000000001,108,1.0,0.0,21.68661897443235,0.05
8545,192.80000000000013,112,1.0,0.0,53.82470605918206,0.05
8546,191.8000000000001,102,1.0,0.0,34.28311852990266,0.05
8547,191.8000000000001,102,1.0,0.0,35.90824641473591,0.05
8548,186.90000000000006,101,1.0,0.0,47.41807580849912,0.05
8549,183.70000000000005,93,1.0,0.0,36.4125234473056,0.05
8550,74.00000000000064,200,0.0,0.0,32.324971202407035,0.05
8551,186.80000000000013,112,1.0,0.0,47.27624470211698,0.05
8552,186.00000000000009,100,1.0,0.0,32.44479441221804,0.05
8553,191.0000000000001,110,1.0,0.0,74.88668601103127,0.05
8554,186.20000000000005,98,1.0,0.0,30.36935448867022,0.05
8555,180.80000000000004,92,1.0,0.0,20.08317186553841,0.05
8556,-82.0,20,0.0,1.0,80.23050427138806,0.05
8557,189.2000000000001,108,1.0,0.0,23.433125736157375,0.05
8558,192.5000000000001,105,1.0,0.0,28.25859783213763,0.05
8559,191.6000000000001,104,1.0,0.0,36.42823471705644,0.05
8560,191.60000000000008,104,1.0,0.0,43.73538025998725,0.05
8561,185.10000000000008,99,1.0,0.0,43.71515148938304,0.05
8562,181.70000000000005,93,1.0,0.0,31.579621755508004,0.05
8563,186.70000000000007,103,1.0,0.0,39.85383616724205,0.05
8564,183.30000000000007,97,1.0,0.0,54.1795309127222,0.05
8565,184.40000000000006,96,1.0,0.0,40.06571483965187,0.05
8566,187.80000000000007,102,1.0,0.0,64.33243350034543,0.05
8567,188.7000000000001,103,1.0,0.0,26.455332452630245,0.05
8568,186.00000000000009,100,1.0,0.0,29.613868149407207,0.05
8569,183.50000000000006,95,1.0,0.0,45.722143021618066,0.05
8570,189.9000000000001,111,1.0,0.0,48.431749833663844,0.05
8571,191.9000000000001,111,1.0,0.0,19.03333964856627,0.05
8572,190.80000000000013,112,1.0,0.0,42.37258178860481,0.05
8573,192.10000000000014,109,1.0,0.0,34.34772487005236,0.05
8574,-53.60000000000004,56,0.0,1.0,38.44663649551304,0.05
8575,-89.39999999999999,14,0.0,1.0,87.96573693518128,0.05
8576,187.40000000000006,106,1.0,0.0,33.32571363898943,0.05
8577,186.00000000000006,100,1.0,0.0,36.73974526308477,0.05
8578,-61.200000000000024,52,0.0,1.0,70.24138560848168,0.05
8579,187.60000000000008,104,1.0,0.0,32.7214817734471,0.05
8580,192.40000000000015,116,1.0,0.0,53.93192254090361,0.05
8581,190.60000000000008,114,1.0,0.0,31.06889020955484,0.05
8582,186.90000000000006,101,1.0,0.0,23.45483823057891,0.05
8583,182.90000000000003,101,1.0,0.0,13.52687029949952,0.05
8584,189.1000000000001,119,1.0,0.0,41.695608387442945,0.05
8585,191.4000000000001,106,1.0,0.0,38.41411807451327,0.05
8586,183.70000000000005,93,1.0,0.0,19.746477416165735,0.05
8587,192.80000000000013,112,1.0,0.0,32.36873708119882,0.05
8588,190.30000000000013,107,1.0,0.0,25.911225516523157,0.05
8589,181.70000000000002,113,1.0,0.0,41.29649560552387,0.05
8590,185.50000000000006,95,1.0,0.0,31.92681299259788,0.05
8591,192.30000000000013,107,1.0,0.0,37.14650187606566,0.05
8592,186.50000000000009,105,1.0,0.0,56.344334557546034,0.05
8593,185.30000000000007,97,1.0,0.0,20.56075225447871,0.05
8594,185.50000000000006,95,1.0,0.0,28.74686889009256,0.05
8595,187.10000000000008,99,1.0,0.0,23.918591890032545,0.05
8596,180.8,92,1.0,0.0,27.60940858701487,0.05
8597,193.00000000000014,110,1.0,0.0,17.776908908107064,0.05
8598,179.3,97,1.0,0.0,37.11645018524423,0.05
8599,190.30000000000013,107,1.0,0.0,34.63349202223053,0.05
8600,185.80000000000007,102,1.0,0.0,35.42223984744473,0.05
8601,191.0000000000001,110,1.0,0.0,52.545934748040004,0.05
8602,183.30000000000007,97,1.0,0.0,25.215386429206305,0.05
8603,186.7000000000001,103,1.0,0.0,16.82548407573723,0.05
8604,189.80000000000007,102,1.0,0.0,31.820626218310174,0.05
8605,184.50000000000006,105,1.0,0.0,48.80583002169927,0.05
8606,186.7000000000001,103,1.0,0.0,35.014019574427486,0.05
8607,185.90000000000006,111,1.0,0.0,33.75395775717255,0.05
8608,183.70000000000005,93,1.0,0.0,13.280031914752657,0.05
8609,183.60000000000005,104,1.0,0.0,40.98368664608839,0.05
8610,183.30000000000004,97,1.0,0.0,19.144833500199404,0.05
8611,189.4000000000001,106,1.0,0.0,16.270429367410404,0.05
8612,181.90000000000003,91,1.0,0.0,35.246392989715375,0.05
8613,188.30000000000007,107,1.0,0.0,46.2589810166125,0.05
8614,186.00000000000006,100,1.0,0.0,41.02969555020332,0.05
8615,195.30000000000013,117,1.0,0.0,31.10850163584209,0.05
8616,-75.7,27,0.0,1.0,45.59439429171659,0.05
8617,190.7000000000001,103,1.0,0.0,41.15088593764502,0.05
8618,181.50000000000003,95,1.0,0.0,14.868860113032554,0.05
8619,191.60000000000008,104,1.0,0.0,28.882661799398754,0.05
8620,198.40000000000015,116,1.0,0.0,21.686232182422074,0.05
8621,187.60000000000008,104,1.0,0.0,39.74641032670983,0.05
8622,193.90000000000015,111,1.0,0.0,45.055428186414744,0.05
8623,187.60000000000008,104,1.0,0.0,41.56724620327497,0.05
8624,182.80000000000004,92,1.0,0.0,26.895966099858608,0.05
8625,180.60000000000002,94,1.0,0.0,49.55958976858157,0.05
8626,179.90000000000003,91,1.0,0.0,32.89231435684385,0.05
8627,192.60000000000014,114,1.0,0.0,28.371048034348508,0.05
8628,180.20000000000002,98,1.0,0.0,26.011588967158175,0.05
8629,193.6000000000001,104,1.0,0.0,46.36206513428344,0.05
8630,182.60000000000005,94,1.0,0.0,45.06574441922551,0.05
8631,-36.200000000000074,82,0.0,1.0,52.173925767357396,0.05
8632,182.00000000000006,100,1.0,0.0,18.909619400575757,0.05
8633,-63.10000000000002,41,0.0,1.0,29.785148722187774,0.05
8634,190.30000000000013,107,1.0,0.0,40.58876831387387,0.05
8635,192.80000000000013,112,1.0,0.0,22.634299742856197,0.05
8636,184.9000000000001,101,1.0,0.0,30.67514382302761,0.05
8637,184.50000000000006,105,1.0,0.0,46.040047782127345,0.05
8638,182.50000000000009,105,1.0,0.0,22.103074416163423,0.05
8639,181.00000000000003,90,1.0,0.0,29.37131107755833,0.05
8640,186.9000000000001,101,1.0,0.0,61.07711925147341,0.05
8641,192.30000000000013,107,1.0,0.0,20.59212076719676,0.05
8642,195.90000000000015,111,1.0,0.0,35.55522725298195,0.05
8643,186.20000000000007,98,1.0,0.0,13.048609308366265,0.05
8644,183.30000000000007,97,1.0,0.0,54.89644469409106,0.05
8645,189.9000000000001,111,1.0,0.0,40.011098528532564,0.05
8646,182.40000000000003,96,1.0,0.0,25.92271060081354,0.05
8647,194.80000000000013,112,1.0,0.0,32.32210628957754,0.05
8648,-46.60000000000005,66,0.0,1.0,17.280037655805547,0.05
8649,192.4000000000001,116,1.0,0.0,44.529014785356566,0.05
8650,192.30000000000013,107,1.0,0.0,17.34581929441785,0.05
8651,-44.60000000000005,66,0.0,1.0,28.24036573003413,0.05
8652,182.80000000000004,92,1.0,0.0,14.455806402590774,0.05
8653,183.30000000000007,97,1.0,0.0,37.69440178922618,0.05
8654,191.6000000000001,104,1.0,0.0,27.672570727084977,0.05
8655,189.20000000000007,108,1.0,0.0,48.30202860536951,0.05
8656,183.30000000000007,97,1.0,0.0,7.203153927877699,0.05
8657,183.30000000000007,97,1.0,0.0,40.20513007394278,0.05
8658,193.0000000000001,110,1.0,0.0,16.632808320054952,0.05
8659,187.60000000000008,104,1.0,0.0,28.030770532536106,0.05
8660,193.90000000000012,111,1.0,0.0,22.8634505088332,0.05
8661,190.00000000000009,100,1.0,0.0,31.54359393309802,0.05
8662,183.80000000000007,102,1.0,0.0,67.07718399481153,0.05
8663,179.70000000000005,93,1.0,0.0,20.914169419156288,0.05
8664,185.30000000000007,97,1.0,0.0,35.22747938050745,0.05
8665,180.8,92,1.0,0.0,33.99392628564459,0.05
8666,-33.600000000000065,76,0.0,1.0,36.459261676688726,0.05
8667,187.10000000000008,99,1.0,0.0,22.016924775534807,0.05
8668,178.60000000000002,94,1.0,0.0,19.933285743949263,0.05
8669,-64.90000000000002,39,0.0,1.0,48.01408477662466,0.05
8670,189.5000000000001,115,1.0,0.0,16.234266102216814,0.05
8671,192.1000000000001,109,1.0,0.0,44.58727739681276,0.05
8672,194.80000000000013,112,1.0,0.0,42.378466594465344,0.05
8673,181.10000000000002,99,1.0,0.0,35.94316435255336,0.05
8674,-57.20000000000003,52,0.0,1.0,30.340014064254667,0.05
8675,189.9000000000001,111,1.0,0.0,17.01487572685824,0.05
8676,-65.10000000000002,41,0.0,1.0,34.00344009670179,0.05
8677,190.50000000000009,105,1.0,0.0,40.27135914539297,0.05
8678,187.10000000000008,99,1.0,0.0,30.961693627552854,0.05
8679,-69.80000000000001,38,0.0,1.0,80.2415909747544,0.05
8680,190.6000000000001,114,1.0,0.0,38.81596082063359,0.05
8681,186.70000000000007,103,1.0,0.0,38.38375143793601,0.05
8682,186.30000000000007,107,1.0,0.0,33.10934119187644,0.05
8683,195.30000000000013,117,1.0,0.0,32.76432703470445,0.05
8684,193.90000000000012,111,1.0,0.0,57.663378708601535,0.05
8685,187.4000000000001,106,1.0,0.0,40.428184661557374,0.05
8686,182.40000000000003,96,1.0,0.0,25.699587367358617,0.05
8687,197.20000000000013,108,1.0,0.0,33.878996297889564,0.05
8688,188.7000000000001,103,1.0,0.0,32.09644234041204,0.05
8689,186.20000000000007,98,1.0,0.0,33.964646975148696,0.05
8690,191.0000000000001,110,1.0,0.0,44.08238386450844,0.05
8691,190.7000000000001,103,1.0,0.0,29.239497684340165,0.05
8692,182.60000000000014,134,1.0,0.0,32.197720489562,0.05
8693,190.5000000000001,105,1.0,0.0,27.434996481913895,0.05
8694,188.9000000000001,101,1.0,0.0,40.36177654007431,0.05
8695,183.30000000000007,97,1.0,0.0,24.987242579613763,0.05
8696,-73.4,34,0.0,1.0,0.2744035739451647,0.05
8697,187.20000000000007,108,1.0,0.0,41.496722681620334,0.05
8698,186.40000000000006,96,1.0,0.0,51.3919517621786,0.05
8699,185.90000000000012,111,1.0,0.0,29.017998198668163,0.05
8700,184.90000000000006,101,1.0,0.0,36.39752102444078,0.05
8701,184.00000000000006,100,1.0,0.0,23.204721119217574,0.05
8702,188.50000000000009,105,1.0,0.0,39.68697276974008,0.05
8703,187.80000000000007,102,1.0,0.0,21.053711106891143,0.05
8704,-30.700000000000045,77,0.0,1.0,27.363588079616623,0.05
8705,-41.50000000000006,65,0.0,1.0,35.67822830327428,0.05
8706,181.80000000000007,102,1.0,0.0,68.41798842515723,0.05
8707,191.00000000000009,110,1.0,0.0,42.17708064439622,0.05
8708,188.30000000000013,107,1.0,0.0,39.56665977981881,0.05
8709,-47.30000000000005,63,0.0,1.0,10.143944378410067,0.05
8710,184.60000000000005,94,1.0,0.0,32.84720927441215,0.05
8711,187.20000000000007,108,1.0,0.0,35.06017789520599,0.05
8712,-71.4,34,0.0,1.0,18.698670349138624,0.05
8713,186.50000000000006,105,1.0,0.0,16.660245553900797,0.05
8714,186.70000000000007,103,1.0,0.0,37.93739666659566,0.05
8715,-29.000000000000043,90,0.0,1.0,31.830913697597055,0.05
8716,187.30000000000007,97,1.0,0.0,21.588373181707773,0.05
8717,-30.000000000000043,80,0.0,1.0,38.64016999909654,0.05
8718,185.80000000000007,102,1.0,0.0,50.041127060631325,0.05
8719,-27.700000000000017,87,0.0,1.0,20.203755579674723,0.05
8720,189.9000000000001,111,1.0,0.0,43.608743427875076,0.05
8721,189.8000000000001,102,1.0,0.0,42.79854633779649,0.05
8722,186.70000000000005,103,1.0,0.0,52.77276450236445,0.05
8723,196.10000000000014,109,1.0,0.0,57.81764520154497,0.05
8724,185.10000000000008,99,1.0,0.0,36.965580485309616,0.05
8725,192.30000000000013,107,1.0,0.0,70.22944021799437,0.05
8726,193.5000000000001,115,1.0,0.0,49.33010847027535,0.05
8727,183.8000000000001,102,1.0,0.0,49.83677161517827,0.05
8728,-60.49999999999977,155,0.0,1.0,29.34077631201475,0.05
8729,-40.10000000000006,71,0.0,1.0,42.692807324073264,0.05
8730,184.10000000000008,109,1.0,0.0,36.811209653119704,0.05
8731,-83.79999999999998,18,0.0,1.0,0.16454671302603352,0.05
8732,192.10000000000008,109,1.0,0.0,38.568545201878756,0.05
8733,181.10000000000005,99,1.0,0.0,36.388829399690486,0.05
8734,187.40000000000012,106,1.0,0.0,29.320458557316154,0.05
8735,185.4000000000001,106,1.0,0.0,55.491503991256906,0.05
8736,188.9000000000001,101,1.0,0.0,52.98111995187874,0.05
8737,189.80000000000007,102,1.0,0.0,29.065157195005348,0.05
8738,192.30000000000013,107,1.0,0.0,46.380314806911436,0.05
8739,-90.19999999999999,42,0.0,1.0,29.92617011655654,0.05
8740,-49.20000000000002,112,0.0,1.0,37.20625199008334,0.05
8741,186.00000000000006,100,1.0,0.0,24.1056887742877,0.05
8742,-31.300000000000082,103,0.0,1.0,39.832508725304045,0.05
8743,-38.70000000000007,77,0.0,1.0,13.92542405895792,0.05
8744,185.10000000000008,99,1.0,0.0,34.601696581702036,0.05
8745,192.3000000000001,107,1.0,0.0,39.26057221482847,0.05
8746,191.4000000000001,106,1.0,0.0,23.561119097689133,0.05
8747,188.5000000000001,105,1.0,0.0,68.43405219163922,0.05
8748,-22.699999999999818,117,0.0,1.0,48.57324840488215,0.05
8749,194.80000000000013,112,1.0,0.0,44.17678746612676,0.05
8750,182.20000000000005,98,1.0,0.0,70.30503299303962,0.05
8751,188.7000000000001,103,1.0,0.0,53.7091564445675,0.05
8752,184.20000000000005,98,1.0,0.0,43.168560597589426,0.05
8753,186.90000000000006,101,1.0,0.0,39.301168462999236,0.05
8754,-69.4,34,0.0,1.0,35.39219034791869,0.05
8755,186.9000000000001,101,1.0,0.0,48.475016812139216,0.05
8756,184.60000000000005,94,1.0,0.0,34.330663126259246,0.05
8757,190.10000000000014,109,1.0,0.0,47.061838101288046,0.05
8758,-25.099999999999824,121,0.0,1.0,59.56482799508232,0.05
8759,-44.60000000000006,66,0.0,1.0,33.717259378059566,0.05
8760,-49.80000000000004,58,0.0,1.0,32.12820594314614,0.05
8761,183.60000000000002,104,1.0,0.0,71.7621569598022,0.05
8762,186.7000000000001,103,1.0,0.0,40.772465069280955,0.05
8763,-32.20000000000006,82,0.0,1.0,27.496274658092638,0.05
8764,182.20000000000005,98,1.0,0.0,40.63955827114381,0.05
8765,-40.60000000000006,66,0.0,1.0,18.488613451972153,0.05
8766,-67.80000000000003,118,0.0,1.0,71.15321334306213,0.05
8767,-36.30000000000007,73,0.0,1.0,33.09880780500092,0.05
8768,-55.80000000000004,58,0.0,1.0,63.056637294462014,0.05
8769,193.5000000000001,115,1.0,0.0,65.45333428042738,0.05
8770,-41.799999999999976,98,0.0,1.0,35.946126930111525,0.05
8771,186.90000000000006,101,1.0,0.0,49.20131152527093,0.05
8772,-68.50000000000001,35,0.0,1.0,34.64767115499292,0.05
8773,193.0000000000001,110,1.0,0.0,53.83788503198461,0.05
8774,191.10000000000014,119,1.0,0.0,54.44306252708956,0.05
8775,182.20000000000005,98,1.0,0.0,58.33151427200254,0.05
8776,195.90000000000015,111,1.0,0.0,56.253342739449025,0.05
8777,-38.30000000000007,73,0.0,1.0,36.33549646670892,0.05
8778,187.4000000000001,106,1.0,0.0,59.38723154155151,0.05
8779,187.9000000000001,111,1.0,0.0,43.7325167866709,0.05
8780,-36.40000000000008,84,0.0,1.0,44.70903794318881,0.05
8781,185.10000000000008,99,1.0,0.0,32.041543586988645,0.05
8782,191.4000000000001,106,1.0,0.0,79.47555929974143,0.05
8783,189.60000000000008,104,1.0,0.0,64.09126700450165,0.05
8784,186.00000000000006,100,1.0,0.0,49.682811716422435,0.05
8785,189.8000000000001,102,1.0,0.0,43.66185185817235,0.05
8786,-54.10000000000004,51,0.0,1.0,24.20033388698072,0.05
8787,188.10000000000008,109,1.0,0.0,42.44452755826465,0.05
8788,183.50000000000006,95,1.0,0.0,31.322540480290588,0.05
8789,-23.0,90,0.0,1.0,29.26383470683876,0.05
8790,190.40000000000012,116,1.0,0.0,48.40233370343801,0.05
8791,-23.99999999999963,160,0.0,1.0,65.46537557747214,0.05
8792,188.60000000000048,174,1.0,0.0,31.522570058339458,0.05
8793,-41.30000000000011,123,0.0,1.0,55.216624192590636,0.05
8794,-36.500000000000064,75,0.0,1.0,49.34143739074469,0.05
8795,186.50000000000006,105,1.0,0.0,35.64858177172996,0.05
8796,189.2000000000001,108,1.0,0.0,74.5544759126173,0.05
8797,187.00000000000006,110,1.0,0.0,60.2297008543868,0.05
8798,-43.70000000000005,67,0.0,1.0,69.03522575340831,0.05
8799,180.60000000000002,94,1.0,0.0,72.60903202124099,0.05
8800,186.10000000000005,109,1.0,0.0,33.903712844800786,0.05
8801,-22.699999999999747,137,0.0,1.0,74.71564933894216,0.05
8802,185.30000000000007,97,1.0,0.0,56.18595807799666,0.05
8803,188.70000000000007,103,1.0,0.0,69.83711886015332,0.05
8804,188.10000000000008,109,1.0,0.0,51.58820268334052,0.05
8805,186.70000000000007,103,1.0,0.0,58.282903027838294,0.05
8806,187.60000000000008,104,1.0,0.0,90.12887241748663,0.05
8807,194.10000000000014,109,1.0,0.0,57.90409097102804,0.05
8808,-90.1,11,0.0,1.0,57.35194004597989,0.05
8809,189.60000000000008,104,1.0,0.0,51.56483554352935,0.05
8810,179.90000000000003,91,1.0,0.0,67.45326679073028,0.05
8811,182.90000000000003,101,1.0,0.0,95.24718260270829,0.05
8812,188.80000000000013,112,1.0,0.0,77.90481640149041,0.05
8813,190.1000000000001,109,1.0,0.0,45.081496750918824,0.05
8814,188.9000000000001,101,1.0,0.0,42.84917940778455,0.05
8815,183.30000000000004,97,1.0,0.0,18.35787686855369,0.05
8816,186.70000000000007,103,1.0,0.0,32.82168107107282,0.05
8817,189.2000000000001,108,1.0,0.0,55.58135713091879,0.05
8818,-29.000000000000043,90,0.0,1.0,54.3548223045965,0.05
8819,188.5000000000001,105,1.0,0.0,52.96414879840754,0.05
8820,187.7000000000001,113,1.0,0.0,55.03393619939421,0.05
8821,186.80000000000007,112,1.0,0.0,79.48227839398065,0.05
8822,181.10000000000002,99,1.0,0.0,49.29543607049819,0.05
8823,-50.600000000000044,66,0.0,1.0,49.19126276846862,0.05
8824,183.50000000000006,95,1.0,0.0,25.88825411227973,0.05
8825,180.50000000000003,105,1.0,0.0,47.58645370567129,0.05
8826,194.80000000000015,112,1.0,0.0,72.48371397321378,0.05
8827,-53.00000000000006,70,0.0,1.0,50.64957378953695,0.05
8828,-63.10000000000002,41,0.0,1.0,92.10008881822591,0.05
8829,180.60000000000002,94,1.0,0.0,90.85352397951833,0.05
8830,179.90000000000003,91,1.0,0.0,92.98944169332037,0.05
8831,191.0000000000001,110,1.0,0.0,79.92725150111046,0.05
8832,186.6,154,1.0,0.0,47.72876508558145,0.05
8833,184.00000000000006,100,1.0,0.0,114.90320325795561,0.05
8834,189.2000000000001,108,1.0,0.0,34.51790880460154,0.05
8835,185.6000000000001,104,1.0,0.0,59.341423664313666,0.05
8836,-34.70000000000006,77,0.0,1.0,72.02378877000763,0.05
8837,186.9000000000001,101,1.0,0.0,54.279388824311816,0.05
8838,189.4000000000001,106,1.0,0.0,89.85127514207139,0.05
8839,183.30000000000007,97,1.0,0.0,63.22222549337702,0.05
8840,189.7000000000001,113,1.0,0.0,65.15404134596476,0.05
8841,-67.99999999999983,160,0.0,1.0,50.077939055138266,0.05
8842,180.8,92,1.0,0.0,43.897422782995775,0.05
8843,-40.50000000000007,75,0.0,1.0,72.49968840608994,0.05
8844,188.4000000000001,116,1.0,0.0,16.492076554207195,0.05
8845,192.5000000000001,105,1.0,0.0,29.39764517847271,0.05
8846,190.80000000000013,112,1.0,0.0,54.26105747877487,0.05
8847,191.6000000000001,104,1.0,0.0,104.22061049945366,0.05
8848,186.60000000000008,114,1.0,0.0,26.92430880146199,0.05
8849,34.00000000000005,200,0.0,0.0,46.35712696139701,0.05
8850,189.00000000000006,110,1.0,0.0,54.289748682488096,0.05
8851,187.80000000000007,102,1.0,0.0,58.19539561305268,0.05
8852,188.00000000000006,100,1.0,0.0,39.310720676332714,0.05
8853,-86.69999999999999,17,0.0,1.0,72.64187035753446,0.05
8854,-19.19999999999996,92,0.0,1.0,76.99650836250056,0.05
8855,191.2000000000001,108,1.0,0.0,79.9320594639069,0.05
8856,-71.4,34,0.0,1.0,86.92918579137938,0.05
8857,-41.70000000000011,107,0.0,1.0,39.84862861987725,0.05
8858,193.90000000000015,111,1.0,0.0,30.46617045928095,0.05
8859,184.00000000000006,100,1.0,0.0,60.923663343675436,0.05
8860,181.30000000000004,97,1.0,0.0,57.2472814716706,0.05
8861,187.80000000000007,102,1.0,0.0,51.48853866244648,0.05
8862,183.10000000000008,99,1.0,0.0,51.07139522841934,0.05
8863,188.00000000000006,100,1.0,0.0,26.889827171713115,0.05
8864,187.60000000000008,104,1.0,0.0,91.49322339752689,0.05
8865,181.10000000000002,99,1.0,0.0,41.91376392069188,0.05
8866,193.0000000000001,110,1.0,0.0,85.96371733255008,0.05
8867,187.10000000000008,99,1.0,0.0,54.752717517993666,0.05
8868,188.30000000000007,107,1.0,0.0,61.613266781042114,0.05
8869,195.70000000000016,113,1.0,0.0,54.94419438698519,0.05
8870,187.80000000000007,102,1.0,0.0,36.07116210007784,0.05
8871,191.7000000000001,113,1.0,0.0,62.17916419231786,0.05
8872,186.00000000000006,100,1.0,0.0,41.028361814245585,0.05
8873,189.7000000000001,113,1.0,0.0,55.1834598234731,0.05
8874,190.30000000000013,107,1.0,0.0,24.26591391610765,0.05
8875,186.10000000000008,109,1.0,0.0,75.06634038286882,0.05
8876,175.90000000000003,91,1.0,0.0,37.810898628372414,0.05
8877,189.4000000000001,106,1.0,0.0,76.80943307421117,0.05
8878,195.30000000000013,117,1.0,0.0,52.24815130443909,0.05
8879,192.30000000000013,107,1.0,0.0,65.2589527415895,0.05
8880,188.5000000000001,105,1.0,0.0,46.47412056227525,0.05
8881,187.9000000000001,111,1.0,0.0,59.678289798734426,0.05
8882,184.3000000000001,107,1.0,0.0,40.282097524850165,0.05
8883,187.00000000000006,110,1.0,0.0,53.265010789985006,0.05
8884,190.9000000000001,101,1.0,0.0,72.13905060424072,0.05
8885,189.80000000000007,102,1.0,0.0,67.01259244967471,0.05
8886,195.20000000000013,108,1.0,0.0,59.23012770764116,0.05
8887,185.30000000000007,97,1.0,0.0,61.21795093014683,0.05
8888,189.9000000000001,111,1.0,0.0,51.7478648323465,0.05
8889,185.10000000000008,99,1.0,0.0,44.90803070896954,0.05
8890,191.4000000000001,106,1.0,0.0,34.101658005443106,0.05
8891,194.2000000000001,118,1.0,0.0,35.997112598017615,0.05
8892,183.80000000000007,102,1.0,0.0,62.20947603640311,0.05
8893,186.50000000000009,105,1.0,0.0,34.08717239516832,0.05
8894,179.3,97,1.0,0.0,47.10713623306647,0.05
8895,193.40000000000012,106,1.0,0.0,59.760529361278664,0.05
8896,190.9000000000001,101,1.0,0.0,61.302399950599906,0.05
8897,187.40000000000006,106,1.0,0.0,58.57848386824975,0.05
8898,-44.400000000000055,64,0.0,1.0,50.41232821077574,0.05
8899,189.9000000000001,111,1.0,0.0,62.551238288616275,0.05
8900,189.90000000000015,111,1.0,0.0,50.88085238789922,0.05
8901,181.70000000000005,93,1.0,0.0,45.67378320865413,0.05
8902,-28.800000000000026,88,0.0,1.0,19.7743337826634,0.05
8903,189.6000000000001,104,1.0,0.0,67.48970077380251,0.05
8904,188.70000000000007,103,1.0,0.0,60.065200325571794,0.05
8905,179.8,102,1.0,0.0,73.8534806960938,0.05
8906,-34.099999999999966,111,0.0,1.0,32.67347333301698,0.05
8907,184.7000000000001,103,1.0,0.0,37.17218988934911,0.05
8908,-49.600000000000044,56,0.0,1.0,51.69871672628714,0.05
8909,-35.40000000000007,74,0.0,1.0,68.27209342432184,0.05
8910,186.20000000000007,98,1.0,0.0,36.24790064275873,0.05
8911,186.5000000000001,105,1.0,0.0,70.68521232835593,0.05
8912,182.60000000000002,94,1.0,0.0,57.07647156770876,0.05
8913,-35.70000000000009,87,0.0,1.0,27.723685783987072,0.05
8914,184.40000000000006,96,1.0,0.0,57.02002608853703,0.05
8915,187.60000000000008,104,1.0,0.0,80.56438560500884,0.05
8916,184.40000000000003,96,1.0,0.0,54.73703133640811,0.05
8917,181.90000000000003,91,1.0,0.0,37.76124573187841,0.05
8918,192.7000000000001,103,1.0,0.0,55.3957742077199,0.05
